gameid,time,roundNum,sender,contents
7175-2,1620229005479,1,speaker,"tomato"
7175-2,1620229007817,1,listener,"hi"
7175-2,1620229012376,2,speaker,"whats up!"
7175-2,1620229018070,2,speaker,"elephant"
7175-2,1620229024256,3,speaker,"butterfly"
7175-2,1620229028086,3,listener,"send next one"
7175-2,1620229034279,4,speaker,"horse"
7175-2,1620229039575,5,speaker,"strawberry"
7175-2,1620229046601,6,speaker,"smallest blue knife"
7175-2,1620229054211,7,speaker,"largest green apple"
7175-2,1620229065519,8,speaker,"green frog with stripes, not poka dots"
7175-2,1620229073567,9,speaker,"green guitar"
7175-2,1620229102892,10,speaker,"silver spoon, no peanut butter on handle, peanut putter on top"
7175-2,1620229123550,11,speaker,"blue socks"
7175-2,1620229133792,12,speaker,"smallest yellow ball"
7175-2,1620229140105,13,speaker,"blue umbrella"
7175-2,1620229145493,14,speaker,"smallest silver key"
7175-2,1620229150582,15,speaker,"dog"
7175-2,1620229157262,16,speaker,"largest green glove"
7175-2,1620229163113,17,speaker,"pink pants"
7175-2,1620229170078,18,speaker,"pink shoe"
7175-2,1620229179590,19,speaker,"upset fat face"
7175-2,1620229188605,20,speaker,"banana"
7175-2,1620229195117,21,speaker,"smallest white cat"
7175-2,1620229202623,22,speaker,"smallest blue car"
7175-2,1620229207510,23,speaker,"cow"
7175-2,1620229213822,24,speaker,"small black lighter"
7175-2,1620229215738,24,speaker,"the black lighter"
7175-2,1620229219947,25,speaker,"red peper"
7175-2,1620229224712,26,speaker,"blue tie"
7175-2,1620229231170,27,speaker,"blue dress"
7175-2,1620229232449,27,speaker,"skirt"
7175-2,1620229238984,28,speaker,"pig"
7175-2,1620229244530,29,speaker,"gold lock"
7175-2,1620229253902,30,speaker,"happy black haired girl"
7175-2,1620229262946,31,speaker,"longest black pencil"
7175-2,1620229271457,32,speaker,"yellow balloon"
7175-2,1620229283469,33,speaker,"unwrinkled green shorts"
7175-2,1620229302205,34,speaker,"no hat, mustache and small goatee"
7175-2,1620229312119,35,speaker,"largest green button"
7175-2,1620229323972,36,speaker,"smallest purple clock"
7175-2,1620229330231,37,speaker,"clear bowl"
7175-2,1620229335643,38,speaker,"orange shirt"
7175-2,1620229341733,39,speaker,"green scissors"
7175-2,1620229348389,40,speaker,"orange fish"
7175-2,1620229358427,41,speaker,"red lipstick, not the pink"
7175-2,1620229368691,42,speaker,"open crate, no top"
7175-2,1620229379234,43,speaker,"blue pot"
7175-2,1620229386054,44,speaker,"smallest red glasses"
7175-2,1620229394585,45,speaker,"large triangle earring"
7175-2,1620229403364,46,speaker,"biggest pink flower"
7175-2,1620229410827,47,speaker,"biggest green dress"
7175-2,1620229421004,48,speaker,"small water bottle, plastic"
7175-2,1620229432593,49,speaker,"long brown hair, straight"
7175-2,1620229440070,50,speaker,"biggest red brush"
7175-2,1620229447564,51,speaker,"purple toothbrush"
7175-2,1620229455860,52,speaker,"old guy, full beard"
7175-2,1620229462826,52,speaker,"older guy"
7175-2,1620229475199,53,speaker,"brown table, shorter legs"
7175-2,1620229486177,54,speaker,"smallest yellow chair"
7175-2,1620229493264,55,speaker,"bird"
7175-2,1620229498500,56,speaker,"brown door"
7175-2,1620229505614,57,speaker,"smallest red bookbag"
7175-2,1620229517083,58,speaker,"black nails, no glare"
7175-2,1620229523374,59,speaker,"carrot"
7175-2,1620229531693,60,speaker,"largest colored picture"
