gameid,time,roundNum,sender,contents
0837-8,1620234096668,1,listener,"Hi, director are you there?"
0837-8,1620234103074,1,speaker,"red vegetable that grows on a vine and pasta sauce is made out of"
0837-8,1620234135747,2,speaker,"a large animals with trunk"
0837-8,1620234150897,3,speaker,"an insect with wings"
0837-8,1620234171425,4,speaker,"animals used in races"
0837-8,1620234208182,5,speaker,"name of the girl cartoon character: fruit.~~~~~~~~~~~~shortcake"
0837-8,1620234229779,6,speaker,"smallest and blue"
0837-8,1620234242822,7,speaker,"largest red"
0837-8,1620234263816,8,speaker,"open cube"
0837-8,1620234277001,9,speaker,"smallest black"
0837-8,1620234297051,10,speaker,"largest yellow"
0837-8,1620234315955,11,speaker,"wooden smallest"
0837-8,1620234333875,12,speaker,"blank"
0837-8,1620234371744,13,speaker,"young with a beard"
0837-8,1620234386727,14,speaker,"red"
0837-8,1620234400145,15,speaker,"animal"
0837-8,1620234410375,16,speaker,"largest"
0837-8,1620234436085,17,speaker,"smallest triangle"
0837-8,1620234457860,18,speaker,"yellow"
0837-8,1620234468260,19,speaker,"orange"
0837-8,1620234479563,20,speaker,"green"
0837-8,1620234496441,21,speaker,"smallest blue"
0837-8,1620234507820,22,speaker,"veggie"
0837-8,1620234514720,23,speaker,"red"
0837-8,1620234527105,24,speaker,"oink"
0837-8,1620234550956,25,speaker,"water animal"
0837-8,1620234563927,26,speaker,"smallest"
0837-8,1620234591632,27,speaker,"red and dots"
0837-8,1620234637678,28,speaker,"you put food in it"
0837-8,1620234655940,29,speaker,"smallest"
0837-8,1620234664387,30,speaker,"woof"
0837-8,1620234679046,31,speaker,"tiny"
0837-8,1620234696856,32,speaker,"largest rectangle"
0837-8,1620234721470,33,speaker,"red one"
0837-8,1620234752145,34,speaker,"you open it"
0837-8,1620234771494,35,speaker,"blue one"
0837-8,1620234799607,36,speaker,"green"
0837-8,1620234817326,37,speaker,"black smilling"
0837-8,1620234839732,37,speaker,"blach hair"
0837-8,1620234843673,37,speaker,"black"
0837-8,1620234853373,38,speaker,"blue"
0837-8,1620234863178,39,speaker,"large yellow"
0837-8,1620234872099,40,speaker,"smallest"
0837-8,1620234909986,41,speaker,"blond curly"
0837-8,1620234937645,42,speaker,"purple"
0837-8,1620234954790,43,speaker,"smallest green"
0837-8,1620234962893,44,speaker,"blue"
0837-8,1620234992444,45,speaker,"large blue"
0837-8,1620235009174,46,speaker,"large rectangle wood"
0837-8,1620235016701,46,speaker,"slimmest"
0837-8,1620235038574,47,speaker,"yellow"
0837-8,1620235061744,48,speaker,"red smallest"
0837-8,1620235097626,49,speaker,"metal top smallest"
0837-8,1620235109216,50,speaker,"gold"
0837-8,1620235124641,51,speaker,"glasses beard no hat"
