gameid,time,roundNum,sender,contents
5003-b,1620228506979,1,listener,"Hello"
5003-b,1620228511150,1,speaker,"Hey"
5003-b,1620228522481,1,listener,"So what picture should I click on?"
5003-b,1620228522726,1,speaker,"tomato"
5003-b,1620228529527,2,speaker,"elephant"
5003-b,1620228538377,3,speaker,"butterfly"
5003-b,1620228542802,4,speaker,"horse"
5003-b,1620228547970,5,speaker,"strawberry"
5003-b,1620228553824,6,speaker,"red"
5003-b,1620228572652,7,listener,"wood or metal?"
5003-b,1620228577693,7,listener,"tall or short?"
5003-b,1620228577767,7,speaker,"medium metal"
5003-b,1620228580517,7,speaker,"tall"
5003-b,1620228597011,8,speaker,"red with more wrinkles"
5003-b,1620228605063,9,speaker,"small blue"
5003-b,1620228617834,10,speaker,"curly blonde"
5003-b,1620228623991,11,speaker,"short blue"
5003-b,1620228631671,12,speaker,"glasses beard"
5003-b,1620228641049,13,speaker,"big orange"
5003-b,1620228648381,14,speaker,"smallest yellow"
5003-b,1620228653428,15,speaker,"door"
5003-b,1620228665022,16,speaker,"red white dots"
5003-b,1620228669566,17,speaker,"carrot"
5003-b,1620228674728,18,speaker,"white bic"
5003-b,1620228680960,19,speaker,"big blue"
5003-b,1620228686530,20,speaker,"small red"
5003-b,1620228691777,21,speaker,"big blue"
5003-b,1620228706363,22,speaker,"brown eyes beard younger"
5003-b,1620228714788,23,speaker,"big green"
5003-b,1620228720745,24,speaker,"big blue"
5003-b,1620228725637,25,speaker,"small red"
5003-b,1620228733321,26,speaker,"open top crate"
5003-b,1620228738018,27,speaker,"pig"
5003-b,1620228743545,28,speaker,"small green"
5003-b,1620228748812,29,speaker,"big yellow"
5003-b,1620228752325,30,speaker,"dog"
5003-b,1620228756656,31,speaker,"purple"
5003-b,1620228760545,32,speaker,"green"
5003-b,1620228769340,33,speaker,"sad black hair"
5003-b,1620228794238,34,speaker,"brownish spoon less rust"
5003-b,1620228806157,35,speaker,"wide grey"
5003-b,1620228814734,36,speaker,"small glass"
5003-b,1620228821894,37,speaker,"blue"
5003-b,1620228826778,38,speaker,"red"
5003-b,1620228830869,39,speaker,"blue"
5003-b,1620228839506,40,speaker,"pink"
5003-b,1620228844778,41,speaker,"big cat"
5003-b,1620228850325,42,speaker,"bowl"
5003-b,1620228855666,43,speaker,"yellow"
5003-b,1620228859935,44,speaker,"banana"
5003-b,1620228865323,45,speaker,"red"
5003-b,1620228870021,46,speaker,"small"
5003-b,1620228874561,47,speaker,"green"
5003-b,1620228879431,48,speaker,"big"
5003-b,1620228886143,49,speaker,"guitar"
5003-b,1620228891906,50,speaker,"pink"
5003-b,1620228894734,50,listener,"are you a human or a bot?"
5003-b,1620228899245,51,speaker,"human"
5003-b,1620228903804,51,listener,"cool"
5003-b,1620228904807,51,speaker,"small triangle"
5003-b,1620228909573,52,speaker,"blue"
5003-b,1620228918284,53,speaker,"sad normal face"
5003-b,1620228923031,54,speaker,"pink"
5003-b,1620228928254,55,speaker,"small "
5003-b,1620228932665,56,speaker,"chick"
5003-b,1620228938148,57,speaker,"nemo"
5003-b,1620228967907,58,speaker,"glossy red"
5003-b,1620228969775,58,speaker,"sorry"
5003-b,1620228972403,59,speaker,"cow"
5003-b,1620228973713,59,listener,"its ok"
5003-b,1620228978603,60,speaker,"gold"
