gameid,time,roundNum,sender,contents
6833-4,1620234226146,1,speaker,"tomato"
6833-4,1620234242105,2,speaker,"elephant"
6833-4,1620234254087,3,speaker,"butterfly"
6833-4,1620234262356,4,speaker,"horse"
6833-4,1620234273597,5,speaker,"strawberry"
6833-4,1620234286737,6,speaker,"green bell pepper"
6833-4,1620234295097,7,speaker,"door"
6833-4,1620234306606,8,speaker,"gold lock"
6833-4,1620234316327,9,speaker,"blue tie"
6833-4,1620234348225,10,speaker,"glasses with big beard"
6833-4,1620234357175,11,speaker,"fish"
6833-4,1620234368175,12,speaker,"green socks"
6833-4,1620234393308,13,speaker,"wood box with top"
6833-4,1620234414497,14,speaker,"black and white small picture"
6833-4,1620234423249,15,speaker,"green pants"
6833-4,1620234447346,16,speaker,"green frog with white stripes"
6833-4,1620234460646,17,speaker,"yellow shirt"
6833-4,1620234469348,18,speaker,"guitar"
6833-4,1620234490736,19,speaker,"largest glasses"
6833-4,1620234506526,20,speaker,"yellow balloon"
6833-4,1620234517596,21,speaker,"blue scissors"
6833-4,1620234544787,22,speaker,"tilted head with beard"
6833-4,1620234570276,24,speaker,"pink behind key"
6833-4,1620234582445,25,speaker,"smallest clock"
6833-4,1620234605825,26,speaker,"thin frown face"
6833-4,1620234619962,27,listener,"yellow chair"
6833-4,1620234621055,27,speaker,"smallest chair"
6833-4,1620234633818,28,speaker,"chick"
6833-4,1620234647388,29,speaker,"small red shorts"
6833-4,1620234666286,30,speaker,"black shiny nails"
6833-4,1620234686727,31,speaker,"biggest flower"
6833-4,1620234700667,32,speaker,"smallest blue brush"
6833-4,1620234708787,33,speaker,"pink"
6833-4,1620234719195,34,speaker,"small blue"
6833-4,1620234727012,35,speaker,"banana"
6833-4,1620234736156,36,speaker,"smallest"
6833-4,1620234743128,37,speaker,"dog"
6833-4,1620234749028,38,speaker,"cow"
6833-4,1620234757756,39,speaker,"biggest"
6833-4,1620234765436,40,speaker,"carrot"
6833-4,1620234779958,41,speaker,"small round"
6833-4,1620234795087,42,speaker,"old grouchy"
6833-4,1620234816626,43,speaker,"big with lines"
6833-4,1620234834316,44,speaker,"blonde curls"
6833-4,1620234846099,45,speaker,"biggest"
6833-4,1620234853508,46,speaker,"blue"
6833-4,1620234871636,47,speaker,"blue"
6833-4,1620234884296,49,speaker,"low brown"
6833-4,1620234892629,50,speaker,"smallest"
6833-4,1620234900738,51,speaker,"biggest"
6833-4,1620234909186,52,speaker,"purple"
6833-4,1620234918525,53,speaker,"smallest"
6833-4,1620234930425,54,speaker,"biggest"
6833-4,1620234941917,56,speaker,"biggest"
6833-4,1620234949548,57,speaker,"pig"
6833-4,1620234956905,58,speaker,"black"
6833-4,1620234964937,59,speaker,"bowl"
6833-4,1620234972618,60,speaker,"blue"
