gameid,time,roundNum,sender,contents
9994-6,1620237098262,1,speaker,"The vegetable."
9994-6,1620237111506,2,speaker,"a animal"
9994-6,1620237145718,3,speaker,"a fly"
9994-6,1620237161876,4,speaker,"a animal"
9994-6,1620237179292,4,speaker,"sharp face"
9994-6,1620237182077,4,listener,"there are animals"
9994-6,1620237199365,4,speaker,"large tail"
9994-6,1620237247413,5,speaker,"a fruit"
9994-6,1620237286506,6,listener,"if 1 say a if 2 say b"
9994-6,1620237290827,6,speaker,"small bag"
9994-6,1620237299929,6,listener,"r a aa aaa aaaa"
9994-6,1620237313085,6,speaker,"red color small bag"
9994-6,1620237377568,7,speaker,"red small knife"
9994-6,1620237402968,8,speaker,"bowl"
9994-6,1620237449332,9,listener,"make it fast please"
9994-6,1620237503829,10,listener,"go for it"
9994-6,1620237542544,10,listener,"fast"
9994-6,1620237554918,10,listener,"all are chairs"
9994-6,1620237579899,10,speaker,"blue small chair"
9994-6,1620237591672,11,speaker,"pink "
9994-6,1620237605540,12,speaker,"cow"
9994-6,1620237611124,13,listener,"super "
9994-6,1620237617084,13,speaker,"yellow"
9994-6,1620237619980,14,listener,"fast "
9994-6,1620237626714,14,speaker,"red"
9994-6,1620237642380,14,listener,"neat r ugly"
9994-6,1620237651476,14,listener,"neat are ugly"
9994-6,1620237658501,14,listener,"fast"
9994-6,1620237661150,14,speaker,"ugly"
9994-6,1620237673048,15,listener,"super"
9994-6,1620237675128,15,speaker,"red"
9994-6,1620237692702,16,speaker,"small"
9994-6,1620237707558,17,speaker,"bigger"
9994-6,1620237722799,17,listener,"b and y or colour"
9994-6,1620237726939,17,speaker,"b"
9994-6,1620237742733,18,speaker,"yello big"
9994-6,1620237752494,19,speaker,"green"
9994-6,1620237762446,20,speaker,"red bigger"
9994-6,1620237783129,21,listener,"a r aa r aaa r aaaa"
9994-6,1620237795674,21,speaker,"slimest face"
9994-6,1620237813930,22,speaker,"bigger yellow"
9994-6,1620237826810,23,speaker,"yello"
9994-6,1620237839690,24,speaker,"fully bold"
9994-6,1620237843585,24,speaker,"old "
9994-6,1620237853985,25,speaker,"door"
9994-6,1620237869594,26,speaker,"small triangle"
9994-6,1620237880379,27,speaker,"orange"
9994-6,1620237891714,28,speaker,"green"
9994-6,1620237904349,29,speaker,"smallest black"
9994-6,1620237918994,30,speaker,"biggest silver"
9994-6,1620237933555,30,speaker,"color"
9994-6,1620237945049,31,speaker,"fully closed box"
9994-6,1620237948946,31,speaker,"not wood"
9994-6,1620237958146,32,speaker,"animal"
9994-6,1620237969984,32,speaker,"pet"
9994-6,1620237994022,33,speaker,"shortest bench wood"
