gameid,time,roundNum,sender,contents
8424-1,1620234118653,1,speaker,"Red"
8424-1,1620234135750,2,speaker,"trunk"
8424-1,1620234145243,3,speaker,"wings"
8424-1,1620234157332,4,speaker,"race"
8424-1,1620234168229,5,speaker,"fruit"
8424-1,1620234176383,6,speaker,"red"
8424-1,1620234188410,7,speaker,"meat"
8424-1,1620234206953,8,speaker,"red dotted"
8424-1,1620234217682,9,speaker,"biggest"
8424-1,1620234226265,10,speaker,"fruit"
8424-1,1620234238358,11,speaker,"young bald"
8424-1,1620234249065,12,speaker,"smallest"
8424-1,1620234256640,13,speaker,"violet"
8424-1,1620234265020,14,speaker,"smallest"
8424-1,1620234271715,15,speaker,"biggest"
8424-1,1620234277729,16,speaker,"blue"
8424-1,1620234284740,17,speaker,"blue"
8424-1,1620234290899,18,speaker,"biggest"
8424-1,1620234308651,19,speaker,"yellow"
8424-1,1620234320591,20,speaker,"vegetable"
8424-1,1620234332685,21,speaker,"big black"
8424-1,1620234346529,22,speaker,"wooden"
8424-1,1620234372171,23,speaker,"barks"
8424-1,1620234378359,24,speaker,"smallest"
8424-1,1620234392980,25,speaker,"white "
8424-1,1620234398306,26,speaker,"blue"
8424-1,1620234404073,27,speaker,"smallest"
8424-1,1620234415368,28,speaker,"hat and beard"
8424-1,1620234423450,29,speaker,"legs"
8424-1,1620234449119,30,speaker,"no design"
8424-1,1620234465360,31,speaker,"blue"
8424-1,1620234472361,32,speaker,"smallest"
8424-1,1620234479933,33,speaker,"music"
8424-1,1620234487731,34,speaker,"violet"
8424-1,1620234500668,35,speaker,"white straight"
8424-1,1620234523413,36,speaker,"red no shrinkages"
8424-1,1620234532521,37,speaker,"biggest"
8424-1,1620234545839,38,speaker,"small round"
8424-1,1620234552662,39,speaker,"smallest"
8424-1,1620234560268,40,speaker,"black"
8424-1,1620234572881,41,speaker,"glass"
8424-1,1620234579733,42,speaker,"blue"
8424-1,1620234592879,43,speaker,"wooden closed"
8424-1,1620234600749,44,speaker,"smallest"
8424-1,1620234618418,45,speaker,"old teethed"
8424-1,1620234631342,46,speaker,"old teethed"
8424-1,1620234681239,47,speaker,"black shrink behind ring finger"
8424-1,1620234696379,48,speaker,"smallest"
8424-1,1620234706018,49,speaker,"smallest"
8424-1,1620234719479,50,speaker,"swims"
8424-1,1620234725610,51,speaker,"violet"
8424-1,1620234734001,52,speaker,"yellow"
8424-1,1620234739417,53,speaker,"smallest"
8424-1,1620234748318,54,speaker,"pink"
8424-1,1620234761300,55,speaker,"rectangle colored"
8424-1,1620234778610,56,speaker,"blue big"
8424-1,1620234787164,57,speaker,"milk"
8424-1,1620234801462,58,speaker,"green color"
8424-1,1620234808485,59,speaker,"smallest"
8424-1,1620234834402,60,speaker,"plain big"
