gameid,time,roundNum,sender,contents
8085-9,1620229521682,1,listener,"hey"
8085-9,1620229525984,1,speaker,"Red"
8085-9,1620229535433,2,listener,"hello again"
8085-9,1620229536722,2,speaker,"Big"
8085-9,1620229540890,3,speaker,"What's up"
8085-9,1620229543839,3,listener,"lol"
8085-9,1620229544829,3,listener,"hey"
8085-9,1620229548614,3,speaker,"Can fly"
8085-9,1620229560497,4,listener,"☺"
8085-9,1620229561820,4,speaker,"You ride one"
8085-9,1620229568980,5,listener,"☻"
8085-9,1620229573381,5,speaker,"Tasty"
8085-9,1620229581357,6,listener,"♫"
8085-9,1620229586583,6,speaker,"One of these is not like the other"
8085-9,1620229593504,7,listener,"♥"
8085-9,1620229597077,7,speaker,"You go through it"
8085-9,1620229602677,8,listener,"♦"
8085-9,1620229608264,8,speaker,"The smallest one"
8085-9,1620229613616,9,listener,"♣"
8085-9,1620229621571,9,speaker,"One of these is not the same color as the others"
8085-9,1620229629271,10,listener,"♠"
8085-9,1620229634298,10,speaker,"The same, different color"
8085-9,1620229641169,11,listener,"◘"
8085-9,1620229645730,11,listener,"☼"
8085-9,1620229646740,11,speaker,"For the biggest hand"
8085-9,1620229652467,12,listener,"►"
8085-9,1620229654606,12,listener,"◄"
8085-9,1620229657884,12,speaker,"Peep"
8085-9,1620229666679,13,listener,"¶"
8085-9,1620229673416,13,speaker,"Small and not black"
8085-9,1620229679363,14,listener,"♀"
8085-9,1620229681634,14,listener,"♂"
8085-9,1620229686278,14,speaker,"The space between my ears"
8085-9,1620229695975,15,listener,"◙"
8085-9,1620229699856,15,speaker,"The big one"
8085-9,1620229707932,16,listener,"☺☻"
8085-9,1620229714998,16,speaker,"One of a different color"
8085-9,1620229721340,17,listener,"♣○"
8085-9,1620229726362,17,speaker,"For breakfast"
8085-9,1620229735226,18,listener,"♦"
8085-9,1620229742194,18,speaker,"The largest triangle"
8085-9,1620229749623,19,listener,"○◘"
8085-9,1620229753292,19,speaker,"The smallest one"
8085-9,1620229761924,20,listener,"▬§"
8085-9,1620229764038,20,speaker,"The smallest one"
8085-9,1620229775557,21,speaker,"The largest one"
8085-9,1620229794356,22,speaker,"The one that is a different color"
8085-9,1620229808152,23,speaker,"The pair that is a different color"
8085-9,1620229824422,24,speaker,"Stripes and the color of a plant"
8085-9,1620229837616,25,speaker,"The one that's a different color"
8085-9,1620229850187,26,speaker,"Woof"
8085-9,1620229858759,27,speaker,"Smallest one"
8085-9,1620229875692,28,speaker,"Youngest with facial hair"
8085-9,1620229885644,29,speaker,"Smallest one"
8085-9,1620229899576,30,speaker,"Different color than the rest"
8085-9,1620229913687,31,speaker,"Shiniest"
8085-9,1620229924428,32,speaker,"Largest"
8085-9,1620229948546,33,listener,"?"
8085-9,1620229970102,33,listener,"well?"
8085-9,1620229972778,33,speaker,"matte Burgundy "
8085-9,1620229982874,34,speaker,"Largest"
8085-9,1620229992416,35,speaker,"Smallest"
8085-9,1620230003908,37,speaker,"Smallest"
8085-9,1620230015613,38,speaker,"Different color"
8085-9,1620230023731,39,speaker,"Smallest"
8085-9,1620230036271,40,speaker,"Different color"
8085-9,1620230044299,41,speaker,"Largest"
8085-9,1620230065115,42,speaker,"Largest with plastic cap"
8085-9,1620230079959,43,speaker,"You put cereal in it"
8085-9,1620230088081,44,speaker,"Oink"
8085-9,1620230099912,45,speaker,"Different color"
8085-9,1620230110549,46,speaker,"Bugs Bunny"
8085-9,1620230121096,47,speaker,"Instrument"
8085-9,1620230141085,48,speaker,"The most jowls"
8085-9,1620230155282,49,speaker,"Young and happy"
8085-9,1620230175382,50,speaker,"Complete and in color"
8085-9,1620230201618,51,speaker,"nemo"
8085-9,1620230217752,52,listener,"♫"
8085-9,1620230220050,52,speaker,"Largest and darkest red"
8085-9,1620230234721,53,speaker,"Dark and curly"
8085-9,1620230241461,54,speaker,"moo"
8085-9,1620230250744,55,speaker,"Smallest"
8085-9,1620230266057,56,speaker,"Pinkest"
8085-9,1620230278120,57,speaker,"Cardboard and open"
8085-9,1620230301108,58,listener,"☻"
8085-9,1620230304640,58,speaker,"Only one where the actual scoop is painted"
8085-9,1620230333080,59,speaker,"No hat no beard per se"
8085-9,1620230347107,60,speaker,"Different color than the rest"
