gameid,time,roundNum,sender,contents
5829-d,1619068117729,1,speaker,"tomato"
5829-d,1619068133582,2,speaker,"elephant"
5829-d,1619068145446,3,speaker,"butterfly"
5829-d,1619068156525,4,speaker,"horse"
5829-d,1619068171974,5,speaker,"strawberry"
5829-d,1619068184901,6,speaker,"green frock"
5829-d,1619068202895,7,speaker,"pan"
5829-d,1619068218605,7,listener,"which pan is it?"
5829-d,1619068223123,7,speaker,"green"
5829-d,1619068236604,8,speaker,"pink lipstick"
5829-d,1619068251298,9,speaker,"lady"
5829-d,1619068259143,9,listener,"which lady is it?"
5829-d,1619068277037,9,speaker,"big face"
5829-d,1619068300960,9,listener,"is it the big face with a smile or a frown?"
5829-d,1619068306367,9,speaker,"smile"
5829-d,1619068318989,10,speaker,"pink big baloon"
5829-d,1619068330857,11,speaker,"green skirt"
5829-d,1619068347817,12,speaker,"green button"
5829-d,1619068356158,12,listener,"which green is it?"
5829-d,1619068360484,12,speaker,"small"
5829-d,1619068374031,13,speaker,"guitar"
5829-d,1619068394306,14,speaker,"crying face"
5829-d,1619068409095,15,speaker,"chick"
5829-d,1619068422320,16,speaker,"green apple"
5829-d,1619068430192,16,listener,"which green apple is it?"
5829-d,1619068438331,16,speaker,"big"
5829-d,1619068447691,17,speaker,"door"
5829-d,1619068456176,18,speaker,"red tie"
5829-d,1619068467128,19,speaker,"chair"
5829-d,1619068474782,19,listener,"which color is it?"
5829-d,1619068480289,19,speaker,"yellow"
5829-d,1619068487419,19,listener,"which yellow is it?"
5829-d,1619068490908,19,speaker,"small"
5829-d,1619068502041,20,speaker,"gloves"
5829-d,1619068510812,20,listener,"which color is it?"
5829-d,1619068513834,20,speaker,"green"
5829-d,1619068520940,20,listener,"which green?"
5829-d,1619068523642,20,speaker,"big"
5829-d,1619068541562,21,speaker,"aged man"
5829-d,1619068550102,21,listener,"does he have a beard?"
5829-d,1619068552995,21,speaker,"no"
5829-d,1619068561638,22,speaker,"scissors"
5829-d,1619068568828,22,listener,"which color?"
5829-d,1619068576658,22,speaker,"green"
5829-d,1619068591351,23,speaker,"lock"
5829-d,1619068596099,23,listener,"which color?"
5829-d,1619068601214,23,speaker,"silver"
5829-d,1619068615776,24,speaker,"alarm clock"
5829-d,1619068621123,24,listener,"which color?"
5829-d,1619068628126,24,speaker,"big"
5829-d,1619068630528,24,speaker,"yello"
5829-d,1619068651578,25,speaker,"earring"
5829-d,1619068656063,25,listener,"which shape"
5829-d,1619068662495,25,speaker,"triangle"
5829-d,1619068665844,25,listener,"which size?"
5829-d,1619068669347,25,speaker,"small"
5829-d,1619068678511,26,speaker,"bottle"
5829-d,1619068687122,26,speaker,"can"
5829-d,1619068696623,26,listener,"small or big?"
5829-d,1619068701318,26,speaker,"small"
5829-d,1619068709246,26,listener,"glass or plastic?"
5829-d,1619068717029,26,speaker,"plastic"
5829-d,1619068732537,27,speaker,"brush"
5829-d,1619068736265,27,listener,"which color?"
5829-d,1619068746269,27,speaker,"purple"
5829-d,1619068756702,28,listener,"which color?"
5829-d,1619068762142,28,speaker,"black"
5829-d,1619068766943,28,listener,"which size?"
5829-d,1619068770047,28,speaker,"big"
5829-d,1619068779149,29,speaker,"grog"
5829-d,1619068781320,29,listener,"which color frog?"
5829-d,1619068788953,29,speaker,"green"
5829-d,1619068797497,29,listener,"spots or stripes?"
5829-d,1619068800936,29,speaker,"spots"
5829-d,1619068812800,30,speaker,"socks"
5829-d,1619068814280,30,listener,"which color?"
5829-d,1619068817938,30,speaker,"green"
5829-d,1619068834398,31,speaker,"key"
5829-d,1619068835489,31,listener,"which color?"
5829-d,1619068838510,31,speaker,"yellow"
5829-d,1619068849995,31,listener,"which size?"
5829-d,1619068851166,31,speaker,"big"
5829-d,1619068861408,32,speaker,"pig"
5829-d,1619068878619,33,listener,"black or red?"
5829-d,1619068878747,33,speaker,"nails"
5829-d,1619068886687,33,speaker,"red"
5829-d,1619068887946,33,listener,"matte or glossy?"
5829-d,1619068892781,33,speaker,"glossy"
5829-d,1619068903002,34,listener,"yellow or orange?"
5829-d,1619068904319,34,speaker,"t-shirt"
5829-d,1619068909620,34,speaker,"yellow"
5829-d,1619068920306,35,speaker,"photoframe"
5829-d,1619068924338,35,listener,"color or black and white?"
5829-d,1619068928064,35,speaker,"black"
5829-d,1619068933684,35,listener,"small or wide?"
5829-d,1619068939122,35,speaker,"small"
5829-d,1619068948388,36,speaker,"spoon"
5829-d,1619068955130,36,listener,"dirty or clean?"
5829-d,1619068958607,36,speaker,"clean"
5829-d,1619068966404,36,listener,"silver or tarnished?"
5829-d,1619068974543,36,speaker,"silver"
5829-d,1619068987926,37,speaker,"brush"
5829-d,1619068988621,37,listener,"red or blue?"
5829-d,1619068992560,37,speaker,"red"
5829-d,1619069001812,38,speaker,"carrot"
5829-d,1619069009792,39,speaker,"dog"
5829-d,1619069016920,40,speaker,"shoe"
5829-d,1619069020298,40,listener,"yellow or pink?"
5829-d,1619069024783,40,speaker,"pink"
5829-d,1619069034305,41,speaker,"fish"
5829-d,1619069049753,42,speaker,"flower"
5829-d,1619069050418,42,listener,"pink or yellow?"
5829-d,1619069054672,42,speaker,"yellow"
5829-d,1619069062427,43,speaker,"pencil"
5829-d,1619069063680,43,listener,"blue or black?"
5829-d,1619069067926,43,speaker,"blue"
5829-d,1619069072248,43,listener,"small or large?"
5829-d,1619069075405,43,speaker,"small"
5829-d,1619069085432,44,speaker,"lighter"
5829-d,1619069086092,44,listener,"black or white?"
5829-d,1619069089772,44,speaker,"white"
