gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjTrialType ,clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1TrialType, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2TrialType, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3TrialType, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs
0438-6,1598476869623,1,clickedObj,,table_metal_silver,filler,none,distractor,4,3,cup_metal_silver,filler,none,target,2,1,bottle_glass_clear,filler,none,distractor,3,2,spoon_wood_brown,filler,none,distractor,1,4
0438-6,1598476879569,2,clickedObj,,jacket_denim_blue,filler,none,target,4,4,boot_rubber_black,filler,none,distractor,1,1,pitcher_metal_silver,filler,none,distractor,2,2,bag_plastic_white,filler,none,distractor,3,3
0438-6,1598476885743,3,clickedObj,,boot_leather_black,filler,none,target,2,2,bottle_plastic_clear,filler,none,distractor,1,4,pitcher_glass_clear,filler,none,distractor,4,1,bowl_metal_silver,filler,none,distractor,3,3
0438-6,1598476890895,4,clickedObj,,plate_plastic_blue,filler,none,target,1,3,pitcher_plastic_white,filler,none,distractor,2,4,ruler_metal_silver,filler,none,distractor,3,1,door_wood_brown,filler,none,distractor,4,2
0438-6,1598476950791,5,clickedObj,,frog_striped_red,adjective_ordering,none,distractor,2,1,frog_striped_green,adjective_ordering,none,distractor,4,2,frog_spotted_red,adjective_ordering,none,distractor,1,3,frog_spotted_green,adjective_ordering,none,target,3,4
0438-6,1598476971018,6,clickedObj,,apple_small_red,overinformativeness,size_sufficient,target,2,3,apple_big_red,overinformativeness,size_sufficient,distractor,4,1,apple_big_red,overinformativeness,size_sufficient,distractor,3,4,apple_big_green,overinformativeness,size_sufficient,distractor,1,2
