gameid,time,roundNum,sender,contents
7658-1,1620229351863,1,speaker,"apple"
7658-1,1620229379243,2,speaker,"elephant"
7658-1,1620229391248,3,speaker,"butterfly"
7658-1,1620229403973,4,speaker,"horse"
7658-1,1620229417968,5,speaker,"fruit"
7658-1,1620229432964,6,speaker,"biggest hand"
7658-1,1620229448189,7,speaker,"biggest apple"
7658-1,1620229470306,8,speaker,"hat and mustache"
7658-1,1620229487679,9,speaker,"smallest"
7658-1,1620229497241,10,speaker,"biggest"
7658-1,1620229506099,11,speaker,"piano"
7658-1,1620229520307,12,speaker,"green"
7658-1,1620229530084,13,speaker,"biggest"
7658-1,1620229538167,14,speaker,"pig"
7658-1,1620229547784,15,speaker,"fish"
7658-1,1620229557587,16,speaker,"smallest"
7658-1,1620229572351,17,speaker,"balloon"
7658-1,1620229580856,18,speaker,"green"
7658-1,1620229590247,19,speaker,"white"
7658-1,1620229611448,20,speaker,"small angry face"
7658-1,1620229623186,21,speaker,"smallest"
7658-1,1620229631562,22,speaker,"carrot"
7658-1,1620229643246,23,speaker,"blue"
7658-1,1620229655196,24,speaker,"big circle"
7658-1,1620229666563,25,speaker,"red"
7658-1,1620229674756,26,speaker,"biggest"
7658-1,1620229690481,27,speaker,"wooden closed"
7658-1,1620229701364,28,speaker,"small blue"
7658-1,1620229719191,29,speaker,"deep red"
7658-1,1620229746363,30,speaker,"curling black"
7658-1,1620229756389,31,speaker,"big"
7658-1,1620229771360,32,speaker,"big"
7658-1,1620229783166,33,speaker,"small red"
7658-1,1620229796548,34,speaker,"female"
7658-1,1620229832292,35,speaker,"most rust"
7658-1,1620229844087,36,speaker,"dog"
7658-1,1620229852794,37,speaker,"red"
7658-1,1620229862545,38,speaker,"small green"
7658-1,1620229880358,39,speaker,"different color"
7658-1,1620229893786,40,speaker,"red"
7658-1,1620229908157,41,speaker,"metal big"
7658-1,1620229917197,42,speaker,"small"
7658-1,1620229925193,43,speaker,"green"
7658-1,1620229933054,44,speaker,"green"
7658-1,1620229952184,45,speaker,"black dull"
7658-1,1620229961587,46,speaker,"red"
7658-1,1620229968783,47,speaker,"big"
7658-1,1620229976883,48,speaker,"small"
7658-1,1620229986955,49,speaker,"dotted red"
7658-1,1620229994964,50,speaker,"cow"
7658-1,1620230002744,51,speaker,"door"
7658-1,1620230010686,52,speaker,"big"
7658-1,1620230018209,53,speaker,"banana"
7658-1,1620230030486,54,speaker,"happy old"
7658-1,1620230039794,55,speaker,"plate"
7658-1,1620230055848,56,speaker,"big vlass"
7658-1,1620230070049,57,speaker,"chick"
7658-1,1620230079151,58,speaker,"purple"
7658-1,1620230091079,59,speaker,"small.colored"
7658-1,1620230100297,60,speaker,"small"
7658-1,1620230106846,60,listener,"Good Job"
