gameid,time,roundNum,sender,contents
3421-d,1620233382606,1,listener,"Hello"
3421-d,1620233387775,1,speaker,"Hi there"
3421-d,1620233391622,1,speaker,"veggie"
3421-d,1620233402576,2,speaker,"tusk"
3421-d,1620233410875,3,speaker,"wings"
3421-d,1620233421312,4,speaker,"saddle"
3421-d,1620233427636,5,speaker,"fruit"
3421-d,1620233438898,6,speaker,"rock-n-roll"
3421-d,1620233462139,7,speaker,"only one "
3421-d,1620233474161,8,speaker,"biggest"
3421-d,1620233480235,9,speaker,"smallest"
