gameid,time,roundNum,sender,contents
4372-a,1620228708816,1,speaker,"tomato"
4372-a,1620228715995,2,speaker,"elephant"
4372-a,1620228721666,3,speaker,"butterfly"
4372-a,1620228725269,4,speaker,"horse"
4372-a,1620228730738,5,speaker,"strawberry"
4372-a,1620228743338,6,speaker,"2d heaviest"
4372-a,1620228752594,7,speaker,"black lighter"
4372-a,1620228757403,8,speaker,"door"
4372-a,1620228764130,9,speaker,"biggest green car"
4372-a,1620228771026,10,speaker,"smallest blue chair"
4372-a,1620228778049,11,speaker,"brown curly hair"
4372-a,1620228783009,12,speaker,"cow"
4372-a,1620228788145,13,speaker,"green socks"
4372-a,1620228795282,14,speaker,"big triangle earring"
4372-a,1620228803387,15,speaker,"hat and beard"
4372-a,1620228814569,16,speaker,"square colored painting"
4372-a,1620228823620,17,speaker,"purple toothbrush"
4372-a,1620228829415,18,speaker,"silver lock"
4372-a,1620228838130,19,speaker,"silver high table"
4372-a,1620228846505,20,speaker,"smallest knife"
4372-a,1620228853195,21,speaker,"biggest white cat"
4372-a,1620228862770,22,speaker,"old man with brown beard"
4372-a,1620228870998,23,speaker,"biggest key"
4372-a,1620228879217,24,speaker,"big glass bottle"
4372-a,1620228886899,25,speaker,"green pants"
4372-a,1620228894356,26,speaker,"red wrinkly shorts"
4372-a,1620228900257,27,speaker,"pig"
4372-a,1620228907416,28,speaker,"biggest clock"
4372-a,1620228912449,29,speaker,"carrot"
4372-a,1620228919752,30,speaker,"green pan"
4372-a,1620228924584,31,speaker,"orange shirt"
4372-a,1620228930492,32,speaker,"red lipstick"
4372-a,1620228938749,33,speaker,"black shiny nails"
4372-a,1620228949273,34,speaker,"biggest yellow flower"
4372-a,1620228955065,35,speaker,"blue umbrella"
4372-a,1620228964522,36,speaker,"brown hair smiling"
4372-a,1620228972417,37,speaker,"smallest purple ball"
4372-a,1620228979106,38,speaker,"green skirt"
4372-a,1620228983976,39,speaker,"fish"
4372-a,1620228991176,40,speaker,"red striped frog"
4372-a,1620228995705,41,speaker,"dog"
4372-a,1620229004775,42,speaker,"biggest green button"
4372-a,1620229011784,43,speaker,"smallets orange glove"
4372-a,1620229016560,44,speaker,"guitar"
4372-a,1620229022543,45,speaker,"biggest red backpack"
4372-a,1620229027684,46,speaker,"smallest"
4372-a,1620229032623,47,speaker,"banana"
4372-a,1620229040248,48,speaker,"dirty wooden spoon"
4372-a,1620229050889,49,speaker,"smallest red glasses"
4372-a,1620229059591,50,speaker,"biggest blue"
4372-a,1620229065270,51,speaker,"chick"
4372-a,1620229071687,52,speaker,"small blue"
4372-a,1620229079079,53,speaker,"closed wooden"
4372-a,1620229085473,54,speaker,"yellow"
4372-a,1620229091750,55,speaker,"empty"
4372-a,1620229096342,56,speaker,"bowl"
4372-a,1620229101343,57,speaker,"green"
4372-a,1620229107202,58,speaker,"smallest blue"
4372-a,1620229111423,59,speaker,"red"
4372-a,1620229115543,60,speaker,"blue"
