gameid,time,roundNum,sender,contents
5231-f,1620234644431,1,speaker,"The tomatoe is the target"
5231-f,1620234664426,2,speaker,"The elephant is the target"
5231-f,1620234679641,3,speaker,"The butterfly is the target"
5231-f,1620234692260,4,speaker,"The horse is the target"
5231-f,1620234706641,5,speaker,"The strawberry is the target"
5231-f,1620234719790,6,speaker,"The blue pot"
5231-f,1620234731920,7,speaker,"the dog"
5231-f,1620234745732,8,speaker," The chick is the target"
5231-f,1620234758224,9,speaker,"The green brush"
5231-f,1620234771164,10,speaker,"the blue socks"
5231-f,1620234780389,11,speaker,"The cow"
5231-f,1620234803687,12,speaker,"The bearded man without a hat"
5231-f,1620234827653,13,speaker,"The black dull nails"
5231-f,1620234863380,14,speaker,"Small clear bottle with no rings"
5231-f,1620234884718,15,speaker,"The golden lock"
5231-f,1620234899305,16,speaker,"The black long pencil"
5231-f,1620234916648,17,speaker,"The pink one"
5231-f,1620234936390,18,speaker,"The red frog with stripes"
5231-f,1620234948378,19,speaker,"The fish"
5231-f,1620234974977,20,speaker,"The bdark wavy hair"
5231-f,1620234993747,21,speaker,"The opened box"
5231-f,1620235015231,22,speaker,"The red Tie"
5231-f,1620235031816,23,speaker,"The smallest cat"
5231-f,1620235054619,24,speaker,"The smaller triangular ear ring"
5231-f,1620235066045,25,speaker,"The door"
5231-f,1620235105517,26,speaker,"The smiling slim lady"
5231-f,1620235119532,27,speaker,"The largest ball"
5231-f,1620235130460,28,speaker,"The pig"
5231-f,1620235142438,29,speaker,"The smallest knife"
5231-f,1620235162634,30,speaker,"The biggest key"
5231-f,1620235173631,31,speaker,"The pink shoe"
5231-f,1620235189087,32,speaker,"The biggest dress"
5231-f,1620235202906,33,speaker,"The largest bag"
5231-f,1620235223501,34,speaker,"The smallest flower"
5231-f,1620235232529,35,speaker,"guitar"
5231-f,1620235244435,36,speaker,"smallest clock"
5231-f,1620235255914,37,speaker,"The green one"
5231-f,1620235284926,38,speaker,"The red one with creases"
5231-f,1620235296924,39,speaker,"The bowl"
5231-f,1620235306172,40,speaker,"the green one"
5231-f,1620235327462,41,speaker,"the pink balloon"
5231-f,1620235340956,42,speaker,"The smallest brush"
5231-f,1620235350243,43,speaker,"The green one"
5231-f,1620235371703,44,speaker,"bearded thick guy"
5231-f,1620235405395,45,speaker,"the black haired woman with a frowning face"
5231-f,1620235424605,46,speaker,"The largest toy"
5231-f,1620235433316,47,speaker,"carrot"
5231-f,1620235444076,48,speaker,"the smallest"
5231-f,1620235461674,49,speaker,"the clean wooded spoon"
5231-f,1620235481396,50,speaker,"The largest chair"
5231-f,1620235493209,51,speaker,"The smallest glove"
5231-f,1620235505952,52,speaker,"The smallest button"
5231-f,1620235516776,53,speaker,"The banana"
5231-f,1620235532156,54,speaker,"The tall white table"
5231-f,1620235545660,55,speaker,"The black lighter"
5231-f,1620235559195,56,speaker,"The blue one"
5231-f,1620235568491,57,speaker,"The blue one"
5231-f,1620235597079,58,speaker,"The large one with a colored picture"
5231-f,1620235610184,59,speaker,"The orange one"
5231-f,1620235622222,60,speaker,"The smallest apple"
