gameid,time,roundNum,sender,contents
3157-3,1620238786656,1,listener,"tell me what it is "
3157-3,1620238791038,1,speaker,"red"
3157-3,1620238800291,2,listener,"now"
3157-3,1620238801308,2,speaker,"grey"
3157-3,1620238801487,2,speaker,"+"
3157-3,1620238810667,3,speaker,"pink"
3157-3,1620238818797,4,speaker,"brown"
3157-3,1620238824404,5,speaker,"red"
3157-3,1620238833704,6,speaker,"small green"
3157-3,1620238842272,7,speaker,"old smile"
3157-3,1620238851301,8,speaker,"brown"
3157-3,1620238857798,9,speaker,"yellow"
3157-3,1620238863812,10,speaker,"cleart"
3157-3,1620238876735,11,speaker,"fat unhappy"
3157-3,1620238890736,12,speaker,"long straight brown"
3157-3,1620238900114,13,speaker,"small blue"
3157-3,1620238912662,14,speaker,"big red"
3157-3,1620238927201,15,speaker,"glasses and beard"
3157-3,1620238935312,15,listener,"no mush one "
3157-3,1620238943219,15,speaker,"big beard"
3157-3,1620238957886,16,speaker,"big bottle with old lid"
3157-3,1620238959619,16,listener,"plastic or glass?"
3157-3,1620238966699,17,speaker,"blue"
3157-3,1620238977272,18,speaker,"big green"
3157-3,1620238983592,19,speaker,"big purp"
3157-3,1620238989671,20,speaker,"oink"
3157-3,1620238996703,21,speaker,"black"
3157-3,1620239004582,22,speaker,"big green"
3157-3,1620239011188,23,speaker,"orange"
3157-3,1620239021128,24,speaker,"small blue"
3157-3,1620239031706,25,speaker,"green"
3157-3,1620239047007,26,speaker,"smallo yellwo"
3157-3,1620239054209,27,speaker,"red"
3157-3,1620239062749,28,speaker,"pinik"
3157-3,1620239068878,29,speaker,"fish"
3157-3,1620239076732,30,speaker,"small blue"
3157-3,1620239082913,31,speaker,"orange"
3157-3,1620239091274,32,speaker,"small key"
3157-3,1620239100631,33,speaker,"small red"
3157-3,1620239112947,34,speaker,"young with beard"
3157-3,1620239125167,35,speaker,"2nd spoon"
3157-3,1620239134723,35,listener,"silver one with designs"
3157-3,1620239142120,35,speaker,"slver"
3157-3,1620239149694,36,speaker,"red"
3157-3,1620239157596,37,speaker,"moo"
3157-3,1620239164930,38,speaker,"big black"
3157-3,1620239176342,39,speaker,"longer brown "
3157-3,1620239186627,40,speaker,"green"
3157-3,1620239197594,41,speaker,"big yellow"
3157-3,1620239203802,42,speaker,"pink"
3157-3,1620239210915,43,speaker,"green"
3157-3,1620239225269,44,speaker,"not a balloon"
3157-3,1620239237304,45,speaker,"wet green"
3157-3,1620239246582,46,speaker,"green"
3157-3,1620239254140,47,speaker,"chick"
3157-3,1620239260847,48,speaker,"silver"
3157-3,1620239271155,49,speaker,"open cardboard"
3157-3,1620239280349,50,speaker,"small white"
3157-3,1620239289788,51,speaker,"striped red"
3157-3,1620239299965,52,speaker,"small round"
3157-3,1620239309470,53,speaker,"wide mountain"
3157-3,1620239317650,53,speaker,"in color"
3157-3,1620239318709,53,listener,"color or black n white"
3157-3,1620239331548,54,speaker,"shiny black"
3157-3,1620239340995,55,speaker,"brown"
3157-3,1620239347591,56,speaker,"green"
3157-3,1620239352484,57,speaker,"blue"
3157-3,1620239358084,58,speaker,"red"
3157-3,1620239365446,59,speaker,"small yellow"
3157-3,1620239373443,60,speaker,"large red"
