gameid,time,roundNum,sender,contents
0082-d,1621722345142,1,speaker,"KIRMIZI RENK"
0082-d,1621722383517,1,speaker,"ORDAMISIN?"
0082-d,1621722415242,1,listener,"Domates"
0082-d,1621722429584,1,speaker,"EVET"
0082-d,1621722471286,2,speaker,"FIL"
0082-d,1621722477732,2,listener,"gitar"
0082-d,1621722496658,3,listener,"çilek"
0082-d,1621722505864,4,speaker,"BIR DAKIKA"
0082-d,1621722511705,4,speaker,"MEN ANLATMALIYIM"
0082-d,1621722514670,5,speaker,"SEN BILMESIN"
0082-d,1621722521357,5,speaker,"AMA SEN SECIYORSUN "
0082-d,1621722533746,5,speaker,"CILEK"
0082-d,1621722562086,6,speaker,"YESHIL"
