gameid,time,roundNum,sender,contents
8490-a,1620228879842,1,speaker,"the tomato"
8490-a,1620228887527,2,speaker,"the elephant"
8490-a,1620228895870,3,speaker,"the butterfly"
8490-a,1620228901207,4,speaker,"the horse"
8490-a,1620228909095,5,speaker,"the strawberry"
8490-a,1620228938474,6,speaker,"the tall bottle with ridges"
8490-a,1620228955439,7,speaker,"the pig"
8490-a,1620228968106,8,speaker,"the wooden crate with a lid"
8490-a,1620228976878,9,speaker,"the guitar"
8490-a,1620228982633,10,speaker,"the door"
8490-a,1620228995799,11,speaker,"the large triangular ones"
8490-a,1620229013033,12,speaker,"the orange shirt"
8490-a,1620229018807,13,speaker,"the blue ones"
8490-a,1620229031818,14,speaker,"the large yellow chair"
8490-a,1620229041451,15,speaker,"the smallest green car"
8490-a,1620229047031,16,speaker,"the bowl"
8490-a,1620229054574,17,speaker,"the largest gold key"
8490-a,1620229060058,18,speaker,"the banana"
8490-a,1620229064921,19,speaker,"the gold one"
8490-a,1620229074456,20,speaker,"the largest red paint brush"
8490-a,1620229084621,21,speaker,"the smallest red glasses"
8490-a,1620229091233,22,speaker,"the largest blue one"
8490-a,1620229102645,23,speaker,"the older lady that is smiling"
8490-a,1620229109406,24,speaker,"the black one"
8490-a,1620229115167,25,speaker,"the red one"
8490-a,1620229120075,26,speaker,"the cow"
8490-a,1620229142036,27,speaker,"the matte red nails (not the shiny ones)"
8490-a,1620229183388,28,speaker,"the older bearded one"
8490-a,1620229200293,29,speaker,"the smallest one"
8490-a,1620229210632,30,speaker,"the green striped frog"
8490-a,1620229224982,31,speaker,"the large green one"
8490-a,1620229241519,32,speaker,"the yellow shoe"
8490-a,1620229258392,33,speaker,"the frightened one with a normal face"
8490-a,1620229267723,34,speaker,"the blue one"
8490-a,1620229272830,35,speaker,"the pink one"
8490-a,1620229281287,36,speaker,"the purple pants"
8490-a,1620229286944,37,speaker,"the blue one"
8490-a,1620229296031,38,speaker,"the wooden table with the longer legs"
8490-a,1620229305105,39,speaker,"the largest blue dress"
8490-a,1620229312357,40,speaker,"the smallest green apple"
8490-a,1620229319353,41,speaker,"the chick"
8490-a,1620229341927,42,speaker,"the wooden spoon with chocolate on it"
8490-a,1620229353686,43,speaker,"the largest yellow clock"
8490-a,1620229379400,44,speaker,"the one with glasses and a mustache "
8490-a,1620229392182,45,speaker,"the largest red knife"
8490-a,1620229399638,46,speaker,"the blue one"
8490-a,1620229412359,47,speaker,"the purple one"
8490-a,1620229425055,48,speaker,"the widest black and white painting "
8490-a,1620229437121,49,speaker,"the smallest pink flower"
8490-a,1620229448121,50,speaker,"the brownish wavy hair"
8490-a,1620229456694,51,speaker,"the blue ones"
8490-a,1620229461771,52,speaker,"the dog"
8490-a,1620229467124,53,speaker,"the green one"
8490-a,1620229486625,54,speaker,"the red shorts that are not as wrinkled"
8490-a,1620229495397,55,speaker,"the carrot"
8490-a,1620229503340,56,speaker,"the largest red one"
8490-a,1620229515148,57,speaker,"the blank one"
8490-a,1620229524343,58,speaker,"the goldfish"
8490-a,1620229533999,59,speaker,"the smallest blue button"
8490-a,1620229552680,60,speaker,"the largest white cat"
