gameid,time,roundNum,sender,contents
3090-5,1621448491259,1,speaker,"kirmizi"
3090-5,1621448510465,2,speaker,"hayvan"
3090-5,1621448546559,3,speaker,"pembe"
3090-5,1621448551663,3,speaker,"hayvan"
3090-5,1621448579726,3,speaker,"kanatli"
3090-5,1621448591010,4,speaker,"buyuk hayvan"
3090-5,1621448614802,5,speaker,"meyve"
3090-5,1621448637186,6,speaker,"tek farkli renk olan "
3090-5,1621448672062,7,speaker,"en kucuk"
3090-5,1621448697630,8,speaker,"buyuk renksiz"
3090-5,1621448730523,9,speaker,"en buyuk olan"
3090-5,1621448762478,10,speaker,"agliyan"
3090-5,1621448794886,10,speaker,"genc"
3090-5,1621448813182,11,speaker,"sari"
3090-5,1621448841899,12,speaker,"kucuk tirtikli"
3090-5,1621448889894,13,speaker,"kahve rengi duz"
3090-5,1621448912698,14,speaker,"yesil"
3090-5,1621448925346,15,speaker,"yesil"
3090-5,1621448931181,16,speaker,"yesil"
3090-5,1621448943382,17,speaker,"altin rengi"
3090-5,1621448972753,18,speaker,"buyuk kirmizi"
3090-5,1621449000253,19,speaker,"yasli sakalsiz"
3090-5,1621449027085,20,speaker,"kirmizi noktali"
3090-5,1621449053394,21,speaker,"buyuk mavi"
3090-5,1621449070158,22,speaker,"sari"
3090-5,1621449081590,23,speaker,"yesil"
3090-5,1621449100622,24,speaker,"pembe"
3090-5,1621449117105,25,speaker,"uzgun sisman"
3090-5,1621449147922,26,speaker,"buyuk pembe"
3090-5,1621449180401,27,speaker,"giris"
3090-5,1621449195614,28,speaker,"kucuk sari"
3090-5,1621449226410,29,speaker,"sapkali biyik"
3090-5,1621449254665,30,speaker,"kucuk beyaz"
3090-5,1621449280674,31,speaker,"pembe"
3090-5,1621449309324,32,speaker,"kucuk gri"
3090-5,1621449332892,33,speaker,"buyuk beyaz"
3090-5,1621449354960,34,speaker,"kucuk kirmizi"
3090-5,1621449379556,35,speaker,"sari"
3090-5,1621449391912,36,speaker,"mat kirmizi"
3090-5,1621449431153,37,speaker,"inek"
3090-5,1621449457802,38,speaker,"tahta kapali ustu"
3090-5,1621449507393,39,speaker,"mavi"
3090-5,1621449519549,40,speaker,"kopek"
3090-5,1621449546325,41,speaker,"utulu yesil "
3090-5,1621449597973,41,listener,"islak?"
3090-5,1621449602237,41,speaker,"kuru"
3090-5,1621449618314,42,speaker,"balik"
3090-5,1621449633141,43,speaker,"kucuk sari"
3090-5,1621449645334,44,speaker,"buyuk sari"
3090-5,1621449662401,45,speaker,"kucuk kirmizi"
3090-5,1621449680669,46,speaker,"kirmizi"
3090-5,1621449688713,47,speaker,"yesil"
3090-5,1621449705609,48,speaker,"buyuk yuvarlak"
3090-5,1621449734669,49,speaker,"kucuk yesil"
3090-5,1621449760781,50,speaker,"tahta pis"
3090-5,1621449779313,51,speaker,"beyaz"
3090-5,1621449793907,52,speaker,"kirmizi"
3090-5,1621449804677,53,speaker,"buyuk yesil"
3090-5,1621449815306,54,speaker,"kucuk mavi"
3090-5,1621449824413,55,speaker,"havuc"
3090-5,1621449836385,56,speaker,"buyk sari"
3090-5,1621449846962,57,speaker,"kucuk "
3090-5,1621449858279,58,speaker,"yesil"
3090-5,1621449880646,59,speaker,"tabak"
3090-5,1621449898152,60,speaker,"pembe"
