gameid,time,roundNum,sender,contents
9608-c,1621377890604,1,speaker,"domates"
9608-c,1621377910521,2,speaker,"fil"
9608-c,1621377934766,3,speaker,"kelebek"
9608-c,1621377946847,4,speaker,"at"
9608-c,1621377961941,5,speaker,"çilek"
9608-c,1621377983862,6,speaker,"yeşil fırça"
9608-c,1621378004069,7,speaker,"büyük yeşil elbise"
9608-c,1621378024279,8,speaker,"büyük mavi düğme"
9608-c,1621378039765,9,speaker,"küçük kırmızı ruj"
9608-c,1621378060434,10,speaker,"kırmızı şerit kurbağa"
9608-c,1621378075653,11,speaker,"büyük siyah kalem"
9608-c,1621378088929,12,speaker,"çanak"
9608-c,1621378103508,13,speaker,"kuş"
9608-c,1621378120697,14,speaker,"küçük kırmızı fırça"
9608-c,1621378136235,16,speaker,"kapalı ahşap kutu"
9608-c,1621378148996,17,speaker,"büyük mavi çanta"
9608-c,1621378172513,18,speaker,"mat kırmızı tırnaklar"
9608-c,1621378188248,19,speaker,"altın kilit"
9608-c,1621378204117,20,speaker,"pembe ayakkabılar"
9608-c,1621378222467,21,speaker,"küçük mavi gözlükler"
9608-c,1621378245102,22,speaker,"pamuk yeşili şort"
9608-c,1621378254965,23,speaker,"kapı"
9608-c,1621378268114,24,speaker,"küçük plastik şişe"
9608-c,1621378277665,25,speaker,"balık"
9608-c,1621378290048,26,speaker,"köpek"
9608-c,1621378306433,27,speaker,"çelik kaşık"
9608-c,1621378318335,28,speaker,"küçük kara kedi"
9608-c,1621378335819,29,speaker,"kırmızı dolmalık biber"
9608-c,1621378345532,30,speaker,"muz"
9608-c,1621378359471,31,speaker,"gitar"
9608-c,1621378373367,32,speaker,"küçük anahtar"
9608-c,1621378388019,33,speaker,"büyük saat"
9608-c,1621378398155,34,speaker,"pembe pantolon"
9608-c,1621378414375,35,speaker,"kısa ahşap tezgah"
9608-c,1621378424775,36,speaker,"alışveriş merkezi pembe"
9608-c,1621378443809,37,speaker,"yeşil"
9608-c,1621378457590,38,speaker,"büyük üçgen"
9608-c,1621378462583,39,speaker,"orange"
9608-c,1621378467577,40,speaker,"red"
9608-c,1621378469631,40,speaker,"red"
9608-c,1621378479530,41,speaker,"small sad"
9608-c,1621378499072,42,speaker,"küçük yeşil"
9608-c,1621378513809,43,speaker,"sarışın bukleler"
9608-c,1621378531599,44,speaker,"havuç"
9608-c,1621378540063,45,speaker,"green"
9608-c,1621378556006,46,speaker,"küçük elma"
9608-c,1621378566441,47,speaker,"blue"
9608-c,1621378573704,48,speaker,"black"
9608-c,1621378580631,49,speaker,"green"
9608-c,1621378596806,50,speaker,"büyük red"
9608-c,1621378625605,51,speaker,"sadece kel genç"
9608-c,1621378639146,52,speaker,"eski ağlama"
9608-c,1621378645560,53,speaker,"blue"
9608-c,1621378664054,54,speaker,"sadece gözlük sakal"
9608-c,1621378673205,55,speaker,"pig"
9608-c,1621378684094,56,speaker,"small yellow"
9608-c,1621378691751,57,speaker,"small purple"
9608-c,1621378699809,58,speaker,"small green"
9608-c,1621378714469,58,speaker,"tiny green"
9608-c,1621378727815,58,speaker,"küçük yeşil"
9608-c,1621378751241,58,speaker,"küçük yeşil araba"
