gameid,time,roundNum,sender,contents
0049-5,1620235273437,1,speaker,"It is the red vegetable."
0049-5,1620235289122,2,speaker,"It is the animal with the trunk"
0049-5,1620235304790,3,speaker,"It is the insect"
0049-5,1620235316838,4,speaker,"It neighs."
0049-5,1620235333626,4,listener,"another clue"
0049-5,1620235342548,4,speaker,"It has a white stripe on its nose"
0049-5,1620235350438,5,speaker,"It is a sweet fruit"
0049-5,1620235364906,6,speaker,"It is the biggest blue object."
0049-5,1620235374689,7,speaker,"It is the pink one"
0049-5,1620235383827,8,speaker,"You open andn close it"
0049-5,1620235392749,9,speaker,"it is the black one"
0049-5,1620235403174,10,speaker,"it is the small red one"
0049-5,1620235412620,11,speaker,"it is the small purple one"
0049-5,1620235420437,12,speaker,"it is the yellow one"
0049-5,1620235436713,13,speaker,"it is the the yellow one"
0049-5,1620235453310,13,listener,"clue"
0049-5,1620235459344,13,speaker,"it is the one with claws in the picture"
0049-5,1620235469094,13,speaker,"it has a beak"
0049-5,1620235484015,14,speaker,"it is the biggest pink one"
0049-5,1620235492441,15,speaker,"it is the pink animal"
0049-5,1620235506063,16,speaker,"it is the small blue one"
0049-5,1620235515181,17,speaker,"it is the biggest blue one"
0049-5,1620235526259,18,speaker,"it is the smaller glass one"
0049-5,1620235538985,19,speaker,"it is the red one"
0049-5,1620235548778,20,speaker,"it is the red striped one"
0049-5,1620235570866,21,speaker,"it is the non-distorted upset one"
0049-5,1620235608158,21,speaker,"thinner upset face"
0049-5,1620235631584,22,speaker,"the wrinklier red ones"
0049-5,1620235669309,23,speaker,"the younger woman with the happy face"
0049-5,1620235676771,24,speaker,"the green one"
0049-5,1620235692218,25,speaker,"the finding nemo one"
0049-5,1620235708357,25,speaker,"it lives in an ocean"
0049-5,1620235724118,26,speaker,"the one with open panels at the top"
0049-5,1620235748893,27,speaker,"the one with a mustache, goatee, and glasses"
0049-5,1620235792035,28,speaker,"the biggest yellow one"
0049-5,1620235798263,29,speaker,"the gold one"
0049-5,1620235806640,30,speaker,"the purple one"
0049-5,1620235814748,31,speaker,"the glass one"
0049-5,1620235826929,32,speaker,"the dirty silver one"
0049-5,1620235840959,33,speaker,"the cute one with a stripe on his nose"
0049-5,1620235856446,33,speaker,"it barks"
0049-5,1620235861678,34,speaker,"the blue one"
0049-5,1620235871080,35,speaker,"the small white one"
0049-5,1620235877556,36,speaker,"the small red one"
0049-5,1620235890864,37,speaker,"the rectangular color one"
0049-5,1620235906753,38,speaker,"the biggest silve rone"
0049-5,1620235913644,39,speaker,"the blue one"
0049-5,1620235920454,40,speaker,"the green one"
0049-5,1620235927128,41,speaker,"small blue"
0049-5,1620235934209,42,speaker,"yellow"
0049-5,1620235942953,43,speaker,"biggest purple"
0049-5,1620235949748,44,speaker,"small blue"
0049-5,1620235961622,45,speaker,"small triangle"
0049-5,1620235981652,46,speaker,"biggest green"
0049-5,1620235987909,47,speaker,"small green"
0049-5,1620235998754,48,speaker,"red shinier"
0049-5,1620236005598,49,speaker,"red"
0049-5,1620236011058,50,speaker,"blue"
0049-5,1620236017441,51,speaker,"green"
0049-5,1620236026137,52,speaker,"older beard"
0049-5,1620236033409,53,speaker,"green"
0049-5,1620236038185,54,speaker,"blue"
0049-5,1620236045913,55,speaker,"straight blonde"
0049-5,1620236056111,56,speaker,"orange"
0049-5,1620236067730,57,speaker,"pink big"
0049-5,1620236076078,58,speaker,"red small"
0049-5,1620236084297,59,speaker,"bigger silver"
0049-5,1620236092635,60,speaker,"spotted moo"
