gameid,time,roundNum,sender,contents
2436-e,1620231850742,1,speaker,"tomato"
2436-e,1620231860390,2,speaker,"elephant"
2436-e,1620231868580,3,speaker,"butterfly"
2436-e,1620231874016,4,speaker,"horse"
2436-e,1620231880773,5,speaker,"strawberry"
2436-e,1620231889423,6,speaker,"blank white box"
2436-e,1620231904492,7,speaker,"curly blonde hair"
2436-e,1620231919436,8,speaker,"red glossy nails"
2436-e,1620231928595,9,speaker,"small apple"
2436-e,1620231937117,10,speaker,"small yellow clock"
2436-e,1620231943472,11,speaker,"blue soclks"
2436-e,1620231950898,12,speaker,"red lipstick"
