gameid,time,roundNum,sender,contents
0460-4,1620243226576,1,speaker,"select on with red color"
0460-4,1620243246707,2,speaker,"its an animal "
0460-4,1620243267079,3,speaker,"it has wings and fly butterfly"
0460-4,1620243289564,4,speaker,"Animal which has high cabability to run"
0460-4,1620243310127,5,speaker,"fruit which is red color"
0460-4,1620243330083,6,speaker,"biggest one among all"
0460-4,1620243340194,7,speaker,"smallest"
0460-4,1620243364949,8,speaker,"baloon with rope yellow color"
0460-4,1620243375346,9,speaker,"biggest"
0460-4,1620243398466,10,speaker,"old lady with smile"
0460-4,1620243407589,11,speaker,"pink"
0460-4,1620243419623,12,speaker,"green dotted"
0460-4,1620243428498,13,speaker,"yellow"
0460-4,1620243439352,14,speaker,"transparent bowl"
0460-4,1620243446005,15,speaker,"green"
0460-4,1620243465017,16,speaker,"red one with lot of scrumbles"
0460-4,1620243472690,17,speaker,"red"
0460-4,1620243478935,18,speaker,"green"
0460-4,1620243493347,19,speaker,"smallest"
0460-4,1620243512817,20,speaker,"ugly chheks with smile"
0460-4,1620243516007,20,speaker,"cheeks"
0460-4,1620243526877,21,speaker,"biggest"
0460-4,1620243544717,22,speaker,"rusted but clean"
0460-4,1620243563756,23,speaker,"blue big"
0460-4,1620243575616,24,speaker,"orange"
0460-4,1620243584378,25,speaker,"blue"
0460-4,1620243601635,26,speaker,"red"
0460-4,1620243614888,27,speaker,"animal"
0460-4,1620243623113,28,speaker,"black"
0460-4,1620243630424,29,speaker,"green "
0460-4,1620243645654,30,speaker,"long leg white color"
0460-4,1620243656258,31,speaker,"big"
0460-4,1620243665616,32,speaker,"door"
0460-4,1620243672305,33,speaker,"big"
0460-4,1620243679644,34,speaker,"red"
0460-4,1620243698980,35,speaker,"round and big earings"
0460-4,1620243709554,36,speaker,"white "
0460-4,1620243725125,36,speaker,"animal"
0460-4,1620243732170,36,speaker,"pig"
0460-4,1620243745265,37,speaker,"small and white"
0460-4,1620243758736,38,speaker,"color and small"
0460-4,1620243770657,39,speaker,"green big"
0460-4,1620243778515,40,speaker,"yellow"
0460-4,1620243786299,41,speaker,"green"
0460-4,1620243795286,42,speaker,"big"
0460-4,1620243817471,43,speaker,"upopened with no patterns"
0460-4,1620243825778,44,speaker,"big"
0460-4,1620243838545,45,speaker,"doing good"
0460-4,1620243845270,45,speaker,"beard with slanting face"
0460-4,1620243860427,46,speaker,"beard with cap"
0460-4,1620243869546,47,speaker,"big"
0460-4,1620243880214,48,speaker,"yellow"
0460-4,1620243889921,49,speaker,"orange"
0460-4,1620243904198,50,speaker,"favourite pet "
0460-4,1620243912749,51,speaker,"yellow"
0460-4,1620243930225,52,speaker,"small with usual cap"
0460-4,1620243939458,53,speaker,"green"
0460-4,1620243965310,54,speaker,"red nails and the cloth has fold"
0460-4,1620243979195,55,speaker,"curly white"
0460-4,1620243987844,56,speaker,"green"
0460-4,1620243996706,57,speaker,"big"
0460-4,1620244013384,58,speaker,"white and small"
0460-4,1620244021924,59,speaker,"small"
0460-4,1620244030706,60,speaker,"big"
